Data;Czas;Kierunek;Przewoznik;Rejs;Status;;Lotnisko wylotowe
2025-04-03;13:00;EINDHOVEN;;FR4022;0;;"WMI"
2025-04-03;14:10;NEAPOL;;FR4553;0;;"WMI"
2025-04-03;16:40;RODOS;;FR7492;0;;"WMI"
2025-04-03;19:00;DUBLIN;;FR1924;0;;"WMI"
2025-04-03;19:45;TIRANA;;FR8414;0;;"WMI"
2025-04-03;20:20;BOLONIA;;FR1942;0;;"WMI"
2025-04-04;06:05;DUBLIN;;FR4544;0;;"WMI"
2025-04-04;06:40;RZYM CIAMPINO;;FR3866;0;;"WMI"
2025-04-04;07:15;MALTA;;FR9259;0;;"WMI"
2025-04-04;09:45;ALICANTE;;FR1001;0;;"WMI"
2025-04-04;11:05;HELSINKI;;FR9318;0;;"WMI"
2025-04-04;12:25;LIZBONA;;FR2263;0;;"WMI"
2025-04-04;12:40;SZTOKHOLM ARLANDA;;FR1944;0;;"WMI"
2025-04-04;13:20;BUDAPESZT;;FR1922;0;;"WMI"
2025-04-04;13:40;PARYŻ BEAUVAIS;;FR1888;0;;"WMI"
2025-04-04;14:55;RZYM CIAMPINO;;FR7026;0;;"WMI"
2025-04-04;15:50;BRUKSELA CHARLEROI;;FR628;0;;"WMI"
2025-04-04;16:05;LONDYN STANSTED;;FR1835;0;;"WMI"
2025-04-04;19:00;SALONIKI;;FR4389;0;;"WMI"
2025-04-04;20:15;ZEMUNIK-ZADAR;;FR5750;0;;"WMI"
2025-04-04;20:50;MEDIOLAN BERGAMO;;FR1904;0;;"WMI"
2025-04-04;22:30;EDYNBURG;;FR4525;0;;"WMI"
2025-04-05;05:45;CATANIA;;FR5440;0;;"WMI"
2025-04-05;06:25;BRUKSELA CHARLEROI;;FR628;0;;"WMI"
2025-04-05;06:50;BUDAPESZT;;FR1922;0;;"WMI"
2025-04-05;07:00;PAPHOS;;FR4177;0;;"WMI"
2025-04-05;09:55;LONDYN STANSTED;;RK1835;0;;"WMI"
2025-04-05;10:10;BOLONIA;;FR1942;0;;"WMI"
2025-04-05;11:25;RZYM CIAMPINO;;FR3866;0;;"WMI"
2025-04-05;14:10;DUBLIN;;FR1924;0;;"WMI"
2025-04-05;14:40;CHANIA;;FR7194;0;;"WMI"
2025-04-05;15:30;KORFU;;FR1697;0;;"WMI"
2025-04-05;16:10;PORTO;;FR4533;0;;"WMI"
2025-04-05;17:05;PALMA DE MALLORCA;;FR4387;0;;"WMI"
2025-04-05;17:30;BARCELONA;;FR6945;0;;"WMI"
2025-04-05;19:35;MALAGA;;FR4060;0;;"WMI"
2025-04-05;21:10;ZEMUNIK-ZADAR;;FR5750;0;;"WMI"
2025-04-06;05:50;BURGAS;;FR3371;0;;"WMI"
2025-04-06;06:55;TIRANA;;FR8414;0;;"WMI"
2025-04-06;08:40;MADRYT;;FR1063;0;;"WMI"
2025-04-06;09:05;KOPENHAGA;;FR9750;0;;"WMI"
2025-04-06;11:00;WENECJA TREVISO;;FR1460;0;;"WMI"
2025-04-06;11:30;BUDAPESZT;;FR1922;0;;"WMI"
2025-04-06;12:00;BARI;;FR4237;0;;"WMI"
2025-04-06;12:40;MEDIOLAN BERGAMO;;FR1904;0;;"WMI"
2025-04-06;16:45;EDYNBURG;;FR4525;0;;"WMI"
2025-04-06;17:20;BIRMINGHAM;;FR8084;0;;"WMI"
2025-04-06;17:45;DUBLIN;;FR1924;0;;"WMI"
2025-04-07;05:45;RZYM CIAMPINO;;FR3866;0;;"WMI"
2025-04-07;05:45;RODOS;;FR7492;0;;"WMI"
2025-04-07;06:45;HELSINKI;;FR9318;0;;"WMI"
2025-04-07;07:05;LONDYN STANSTED;;FR2282;0;;"WMI"
2025-04-07;11:05;EINDHOVEN;;FR4022;0;;"WMI"
